	CODIGOINTERNOMUNI	MUNI	SED_01	SED_05	SED_02	SED_04	SED_03	SED_06	SED_07	SED_08	SED_09	SED_10	SED_11	SED_12	SED_13	SED_14	SED_15	TIC_01	TIC_02	TIC_03_1	TIC_03_0	TIC_04_1	TIC_04_0	TIC_05_1	TIC_05_0	TIC_06_1	TIC_06_0	TIC_07_1	TIC_07_0	TIC_08_1	TIC_08_0	TIC_10_1	TIC_10_0	TIC_11_1	TIC_11_0	SED_16	SED_17	SED_18	SED_19	SED_20	SED_21	SED_23	SED_24
378	20310	González	0.0	0.0	876.0	0.0	0.0	0.0	1	876	81.0	429.0	300.0	66.0	0.0		1.0	0.36049876072143233	0.8711873202684085	20.0	0.0	1.0	19.0	1.0	19.0	0.0	20.0	0.0	20	5.0	15.0	20.0	0.0	5.0	15.0	20	2.0	18.0	0.1			17.0	3
379	54313	Gramalote	0.0	49.0	810.0	0.0	0.0	296.0	3	1155	89.0	508.0	361.0	148.0	49.0		1.0	0.3534619946500015	0.3312432342596876	26.0	0.0	13.0	13.0	1.0	25.0	12.0	14.0	3.0	23	2.0	24.0	16.0	10.0	7.0	19.0	26	1.0	25.0	0.038461538461538464			23.0	3
380	5313	Granada	438.0	1350.0	15153.0	177.0	2385.0	620.0	6	20123	1496.0	8696.0	6408.0	2203.0	1320.0		1.0	0.2877442372015415	0.5889450008063494	99.0	3.0	58.0	44.0	21.0	81.0	27.0	75.0	12.0	90	43.0	59.0	93.0	9.0	43.0	59.0	102	27.0	75.0	0.2647058823529412	2.0	0.0196078431372549	79.0	16
381	50313	Granada	438.0	1350.0	15153.0	177.0	2385.0	620.0	6	20123	1496.0	8696.0	6408.0	2203.0	1320.0		1.0	0.2877442372015415	0.5889450008063494	99.0	3.0	58.0	44.0	21.0	81.0	27.0	75.0	12.0	90	43.0	59.0	93.0	9.0	43.0	59.0	102	27.0	75.0	0.2647058823529412	2.0	0.0196078431372549	79.0	16
382	25312	Granada	438.0	1350.0	15153.0	177.0	2385.0	620.0	6	20123	1496.0	8696.0	6408.0	2203.0	1320.0		1.0	0.2877442372015415	0.5889450008063494	99.0	3.0	58.0	44.0	21.0	81.0	27.0	75.0	12.0	90	43.0	59.0	93.0	9.0	43.0	59.0	102	27.0	75.0	0.2647058823529412	2.0	0.0196078431372549	79.0	16
383	68318	Guaca	0.0	125.0	927.0	0.0	0.0	88.0	3	1140	105.0	489.0	447.0	99.0	0.0		1.0	0.5652899796236355	0.9357142857142857	33.0	3.0	4.0	32.0	0.0	36.0	1.0	35.0	0.0	36	4.0	32.0	36.0	0.0	1.0	35.0	36	1.0	35.0	0.027777777777777776			32.0	3
384	15317	Guacamayas	0.0	0.0	0.0	0.0	0.0	253.0	1	253	17.0	97.0	94.0	45.0	0.0		1.0	0.05755395683453238		3.0	5.0	0.0	8.0	0.0	8.0	0.0	8.0	0.0	8	0.0	8.0	1.0	7.0	1.0	7.0	8	2.0	6.0	0.25			7.0	1
385	76318	Guacarí	0.0	62.0	4834.0	230.0	513.0	232.0	5	5871	523.0	2380.0	2025.0	651.0	292.0		1.0	0.12640555197401068	0.48336900759446405	33.0	0.0	23.0	10.0	11.0	22.0	15.0	18.0	12.0	21	21.0	12.0	33.0	0.0	14.0	19.0	33	12.0	21.0	0.36363636363636365	1.0	0.030303030303030304	21.0	7
386	19300	Guachené	0.0	356.0	3405.0	0.0	30.0	0.0	3	3791	280.0	1537.0	1187.0	401.0	386.0		1.0	0.1652905434885087	0.01677084250374153	17.0	1.0	12.0	6.0	1.0	17.0	0.0	18.0	3.0	15	11.0	7.0	17.0	1.0	3.0	15.0	18	4.0	14.0	0.2222222222222222	11.0	0.6111111111111112	12.0	5
387	25317	Guachetá	0.0	0.0	2831.0	176.0	0.0	59.0	3	3066	242.0	1430.0	935.0	283.0	176.0		1.0	0.31150222127739274	0.21713942553593235	24.0	0.0	10.0	14.0	1.0	23.0	4.0	20.0	3.0	21	14.0	10.0	23.0	1.0	2.0	22.0	24	4.0	20.0	0.16666666666666666			21.0	3
388	52317	Guachucal	0.0	0.0	2727.0	0.0	0.0	0.0	1	2727	214.0	1080.0	1012.0	421.0	0.0		1.0	0.27219016591749834	0.4283162170267195	22.0	2.0	13.0	11.0	0.0	24.0	7.0	17.0	6.0	18	10.0	14.0	24.0	0.0	2.0	22.0	24	3.0	21.0	0.125	6.0	0.25	19.0	5
389	76111	Guadalajara de Buga	977.0	873.0	11182.0	638.0	3882.0	5656.0	6	23208	2495.0	8778.0	7224.0	2511.0	2200.0	0.01934677697345743	0.9806532230265426	0.25564382936890684	0.10060211368139005	112.0	3.0	69.0	46.0	63.0	52.0	20.0	95.0	33.0	82	79.0	36.0	104.0	11.0	13.0	102.0	115	77.0	38.0	0.6695652173913044	2.0	0.017391304347826087	48.0	14
390	5315	Guadalupe	78.0	134.0	4812.0	266.0	0.0	1305.0	5	6595	431.0	2731.0	2320.0	713.0	400.0	0.0034874905231235785	0.9965125094768764	0.4221453119319172	0.35267259648573823	91.0	3.0	19.0	75.0	10.0	84.0	4.0	90.0	3.0	91	23.0	71.0	90.0	4.0	14.0	80.0	94	10.0	84.0	0.10638297872340426			84.0	7
391	68320	Guadalupe	78.0	134.0	4812.0	266.0	0.0	1305.0	5	6595	431.0	2731.0	2320.0	713.0	400.0	0.0034874905231235785	0.9965125094768764	0.4221453119319172	0.35267259648573823	91.0	3.0	19.0	75.0	10.0	84.0	4.0	90.0	3.0	91	23.0	71.0	90.0	4.0	14.0	80.0	94	10.0	84.0	0.10638297872340426			84.0	7
392	41319	Guadalupe	78.0	134.0	4812.0	266.0	0.0	1305.0	5	6595	431.0	2731.0	2320.0	713.0	400.0	0.0034874905231235785	0.9965125094768764	0.4221453119319172	0.35267259648573823	91.0	3.0	19.0	75.0	10.0	84.0	4.0	90.0	3.0	91	23.0	71.0	90.0	4.0	14.0	80.0	94	10.0	84.0	0.10638297872340426			84.0	7
393	25320	Guaduas	721.0	796.0	2864.0	87.0	0.0	1543.0	5	6011	499.0	2205.0	1765.0	659.0	883.0		1.0	0.3975415251567664	0.45783476103507376	66.0	1.0	41.0	26.0	6.0	61.0	7.0	60.0	5.0	62	22.0	45.0	62.0	5.0	22.0	45.0	67	13.0	54.0	0.19402985074626866			59.0	4
394	52320	Guaitarilla	0.0	0.0	1364.0	0.0	99.0	175.0	3	1638	118.0	632.0	615.0	273.0	0.0		1.0	0.522025504262537	0.54895762681145	28.0	0.0	15.0	13.0	1.0	27.0	4.0	24.0	0.0	28	5.0	23.0	28.0	0.0	3.0	25.0	28	4.0	24.0	0.14285714285714285	1.0	0.03571428571428571	25.0	3
395	52323	Gualmatán	0.0	0.0	1125.0	0.0	0.0	0.0	1	1125	80.0	406.0	460.0	179.0	0.0		1.0	0.4673314755854083	0.6520926788305292	12.0	0.0	8.0	4.0	0.0	12.0	5.0	7.0	0.0	12	5.0	7.0	11.0	1.0	0.0	12.0	12	4.0	8.0	0.3333333333333333			9.0	3
396	47318	Guamal	547.0	61.0	10348.0	255.0	585.0	0.0	5	11796	1228.0	5373.0	3638.0	1241.0	316.0		1.0	0.15115328231382857	0.27521194019596107	57.0	6.0	32.0	31.0	5.0	58.0	2.0	61.0	10.0	53	38.0	25.0	61.0	2.0	21.0	42.0	63	14.0	49.0	0.2222222222222222			47.0	11
397	50318	Guamal	547.0	61.0	10348.0	255.0	585.0	0.0	5	11796	1228.0	5373.0	3638.0	1241.0	316.0		1.0	0.15115328231382857	0.27521194019596107	57.0	6.0	32.0	31.0	5.0	58.0	2.0	61.0	10.0	53	38.0	25.0	61.0	2.0	21.0	42.0	63	14.0	49.0	0.2222222222222222			47.0	11
398	73319	Guamo	90.0	107.0	3797.0	120.0	400.0	1291.0	6	5805	470.0	2430.0	1939.0	739.0	227.0		1.0	0.4004762599465217	0.5095100900737359	52.0	4.0	19.0	37.0	7.0	49.0	6.0	50.0	6.0	50	20.0	36.0	56.0	0.0	13.0	43.0	56	17.0	39.0	0.30357142857142855			44.0	7
399	19318	Guapi	0.0	332.0	6272.0	190.0	1246.0	600.0	5	8640	706.0	4355.0	2343.0	714.0	522.0		1.0	0.07233590785226854	0.44086209819915734	34.0	31.0	8.0	57.0	2.0	63.0	6.0	59.0	1.0	64	8.0	57.0	57.0	8.0	29.0	36.0	65	11.0	54.0	0.16923076923076924	6.0	0.09230769230769231	44.0	20
400	68322	Guapotá	0.0	24.0	331.0	0.0	0.0	47.0	3	402	26.0	180.0	125.0	47.0	24.0	0.05970149253731343	0.9402985074626866	0.5550645615033268	0.31847672431807844	7.0	1.0	3.0	5.0	1.0	7.0	0.0	8.0	0.0	8	2.0	6.0	7.0	1.0	0.0	8.0	8	1.0	7.0	0.125			5.0	2
401	70265	Guaranda	0.0	0.0	3127.0	92.0	1286.0	0.0	3	4505	582.0	2307.0	1250.0	274.0	92.0		1.0	0.14842664237337372	0.16741474304967324	46.0	0.0	5.0	41.0	2.0	44.0	0.0	46.0	1.0	45	5.0	41.0	36.0	10.0	9.0	37.0	46	4.0	42.0	0.08695652173913043			33.0	12
402	5318	Guarne	272.0	375.0	4868.0	0.0	1729.0	0.0	4	7244	532.0	3075.0	2357.0	861.0	419.0		1.0	0.17905777386419197	0.5490047361190274	34.0	1.0	21.0	14.0	15.0	20.0	5.0	30.0	8.0	27	17.0	18.0	30.0	5.0	8.0	27.0	35	5.0	30.0	0.14285714285714285	4.0	0.11428571428571428	25.0	7
403	25322	Guasca	0.0	26.0	2438.0	0.0	0.0	843.0	3	3307	249.0	1314.0	1246.0	472.0	26.0		1.0	0.4247859802443605	0.4081899469925557	18.0	1.0	2.0	17.0	3.0	16.0	1.0	18.0	2.0	17	9.0	10.0	19.0	0.0	2.0	17.0	19	3.0	16.0	0.15789473684210525			15.0	3
404	5321	Guatapé	0.0	111.0	1195.0	0.0	0.0	104.0	3	1410	102.0	500.0	503.0	194.0	111.0		1.0	0.6221939170405004	0.2078125	7.0	0.0	6.0	1.0	3.0	4.0	1.0	6.0	0.0	7	7.0	0.0	7.0	0.0	4.0	3.0	7	1.0	6.0	0.14285714285714285			6.0	1
405	25324	Guataquí	0.0	0.0	296.0	32.0	0.0	111.0	3	439	28.0	155.0	183.0	41.0	32.0		1.0	0.6839255792512304	0.8169806110383361	8.0	0.0	4.0	4.0	1.0	7.0	2.0	6.0	0.0	8	6.0	2.0	8.0	0.0	2.0	6.0	8	3.0	5.0	0.375	1.0	0.125	6.0	2
406	25326	Guatavita	40.0	19.0	521.0	12.0	0.0	591.0	5	1183	109.0	494.0	399.0	150.0	31.0		1.0	0.3401977444191117	0.47625420286960285	16.0	0.0	10.0	6.0	1.0	15.0	2.0	14.0	1.0	15	7.0	9.0	16.0	0.0	2.0	14.0	16	3.0	13.0	0.1875			13.0	2
407	15322	Guateque	0.0	0.0	980.0	57.0	33.0	878.0	4	1948	146.0	748.0	652.0	312.0	90.0		1.0	0.37227505119902093	0.45916715523209745	13.0	1.0	12.0	2.0	3.0	11.0	1.0	13.0	2.0	12	8.0	6.0	13.0	1.0	4.0	10.0	14	6.0	8.0	0.42857142857142855			9.0	3
408	68324	Guavatá	0.0	0.0	376.0	30.0	0.0	36.0	3	442	38.0	198.0	122.0	54.0	30.0		1.0	0.328720232408757	0.2716731681017396	18.0	0.0	14.0	4.0	2.0	16.0	6.0	12.0	0.0	18	2.0	16.0	17.0	1.0	5.0	13.0	18	1.0	17.0	0.05555555555555555			16.0	2
409	25328	Guayabal de Síquima	0.0	30.0	685.0	0.0	0.0	113.0	3	828	59.0	355.0	271.0	113.0	30.0		1.0	0.3382399046744193	0.3771094461034603	12.0	1.0	1.0	12.0	0.0	13.0	0.0	13.0	1.0	12	6.0	7.0	13.0	0.0	2.0	11.0	13	4.0	9.0	0.3076923076923077			11.0	2
410	25335	Guayabetal	170.0	101.0	418.0	0.0	0.0	732.0	4	1421	124.0	634.0	455.0	107.0	101.0	0.07670654468684025	0.9232934553131598	0.467944594140839	0.5588715195623091	19.0	3.0	8.0	14.0	1.0	21.0	2.0	20.0	3.0	19	4.0	18.0	20.0	2.0	2.0	20.0	22	2.0	20.0	0.09090909090909091			20.0	1
411	15325	Guayatá	0.0	0.0	206.0	0.0	0.0	275.0	2	481	23.0	192.0	197.0	69.0	0.0		1.0	0.8531497493377582	1.1602564102564101	14.0	0.0	13.0	1.0	0.0	14.0	2.0	12.0	0.0	14	4.0	10.0	14.0	0.0	0.0	14.0	14	2.0	12.0	0.14285714285714285			12.0	2
412	25339	Gutiérrez	0.0	25.0	593.0	0.0	0.0	28.0	3	646	53.0	287.0	204.0	77.0	25.0		1.0	0.4636199759129095	0.5071695717201928	20.0	0.0	1.0	19.0	0.0	20.0	0.0	20.0	2.0	18	4.0	16.0	20.0	0.0	3.0	17.0	20	2.0	18.0	0.1			19.0	1
413	66318	Guática	0.0	0.0	2018.0	53.0	0.0	265.0	3	2336	155.0	862.0	785.0	379.0	155.0		1.0	0.3870775902322979	0.8240923472907523	38.0	1.0	17.0	22.0	1.0	38.0	9.0	30.0	1.0	38	4.0	35.0	37.0	2.0	5.0	34.0	39	3.0	36.0	0.07692307692307693	1.0	0.02564102564102564	34.0	5
414	68298	Gámbita	0.0	31.0	339.0	0.0	0.0	412.0	3	782	57.0	369.0	254.0	71.0	31.0	0.03964194373401535	0.9603580562659847	0.5089471787555825	0.3182373021795258	21.0	1.0	0.0	22.0	0.0	22.0	1.0	21.0	4.0	18	4.0	18.0	22.0	0.0	4.0	18.0	22	1.0	21.0	0.045454545454545456			18.0	3
415	15296	Gámeza	0.0	0.0	0.0	0.0	0.0	954.0	1	954	68.0	449.0	313.0	124.0	0.0		1.0	0.277920744046628	0.08936078936078937	13.0	0.0	5.0	8.0	0.0	13.0	3.0	10.0	0.0	13	3.0	10.0	12.0	1.0	4.0	9.0	13	2.0	11.0	0.15384615384615385			11.0	2
416	63302	Génova	0.0	113.0	202.0	0.0	32.0	985.0	4	1332	67.0	526.0	496.0	130.0	113.0		1.0	0.5606119229841954	1.8867684160803602	31.0	0.0	1.0	30.0	2.0	29.0	0.0	31.0	1.0	30	5.0	26.0	29.0	2.0	1.0	30.0	31	5.0	26.0	0.16129032258064516			29.0	2
417	5310	Gómez Plata	0.0	99.0	328.0	0.0	0.0	1144.0	3	1571	158.0	602.0	567.0	145.0	99.0		1.0	0.32311588291508037	0.5409278006501635	18.0	0.0	1.0	17.0	4.0	14.0	1.0	17.0	0.0	18	4.0	14.0	17.0	1.0	0.0	18.0	18	2.0	16.0	0.1111111111111111			15.0	3
418	68327	Güepsa	0.0	20.0	811.0	0.0	0.0	0.0	2	831	60.0	313.0	328.0	110.0	20.0	0.024067388688327317	0.9759326113116726	0.6919642857142857	0.1347708894878706	6.0	0.0	0.0	6.0	0.0	6.0	0.0	6.0	2.0	4	1.0	5.0	4.0	2.0	1.0	5.0	6	1.0	5.0	0.16666666666666666			4.0	1
419	15332	Güicán de la Sierra	0.0	38.0	0.0	0.0	0.0	776.0	2	814	47.0	307.0	241.0	181.0	38.0		1.0	0.7879616124967169	0.27873019216709916	19.0	2.0	19.0	2.0	0.0	21.0	0.0	21.0	1.0	20	3.0	18.0	21.0	0.0	19.0	2.0	21	1.0	20.0	0.047619047619047616	2.0	0.09523809523809523	20.0	1
420	54344	Hacarí	0.0	242.0	2315.0	0.0	0.0	100.0	3	2657	204.0	1533.0	587.0	91.0	242.0		1.0	0.18996277850679932	0.7697069161135417	65.0	1.0	2.0	64.0	2.0	64.0	0.0	66.0	1.0	65	3.0	63.0	42.0	24.0	1.0	65.0	66	3.0	63.0	0.045454545454545456			61.0	4
421	13300	Hatillo de Loba	0.0	0.0	3166.0	116.0	149.0	0.0	3	3431	330.0	1630.0	1031.0	324.0	116.0		1.0	0.07984782786864549	0.21966139523956363	16.0	1.0	4.0	13.0	0.0	17.0	0.0	17.0	4.0	13	6.0	11.0	14.0	3.0	6.0	11.0	17	3.0	14.0	0.17647058823529413			11.0	6
422	68344	Hato	0.0	46.0	406.0	0.0	0.0	0.0	2	452	39.0	171.0	144.0	52.0	46.0	0.10176991150442478	0.8982300884955752	0.5117864537119196	1.5	10.0	1.0	7.0	4.0	0.0	11.0	0.0	11.0	0.0	11	3.0	8.0	11.0	0.0	0.0	11.0	11	1.0	10.0	0.09090909090909091			9.0	1
423	85125	Hato Corozal	0.0	66.0	3208.0	0.0	0.0	146.0	3	3420	281.0	1716.0	1054.0	303.0	66.0		1.0	0.7287139627962439	0.4994304888908946	48.0	13.0	4.0	57.0	1.0	60.0	0.0	61.0	0.0	61	8.0	53.0	60.0	1.0	9.0	52.0	61	3.0	58.0	0.04918032786885246	4.0	0.06557377049180328	51.0	10
424	44378	Hatonuevo	0.0	0.0	3646.0	204.0	691.0	501.0	4	5042	630.0	2329.0	1427.0	452.0	204.0	0.018445061483538278	0.9815549385164617	0.06612583532153439	0.50802010078822	17.0	3.0	7.0	13.0	1.0	19.0	0.0	20.0	7.0	13	12.0	8.0	16.0	4.0	4.0	16.0	20	8.0	12.0	0.4	11.0	0.55	10.0	5
425	5347	Heliconia	0.0	79.0	904.0	0.0	0.0	0.0	2	983	66.0	362.0	378.0	98.0	79.0		1.0	0.24341076766660164	1.031476441883007	15.0	0.0	11.0	4.0	3.0	12.0	1.0	14.0	1.0	14	8.0	7.0	14.0	1.0	1.0	14.0	15	3.0	12.0	0.2			12.0	3
426	54347	Herrán	0.0	29.0	383.0	0.0	150.0	0.0	3	562	54.0	257.0	159.0	63.0	29.0		1.0	0.5368418341610361	0.0199501246882793	10.0	3.0	10.0	3.0	0.0	13.0	0.0	13.0	0.0	13	3.0	10.0	13.0	0.0	2.0	11.0	13	1.0	12.0	0.07692307692307693			12.0	1
427	73347	Herveo	0.0	65.0	762.0	0.0	0.0	541.0	3	1368	96.0	610.0	483.0	114.0	65.0		1.0	0.26640964854745053	0.5424873379980828	29.0	0.0	14.0	15.0	1.0	28.0	0.0	29.0	2.0	27	5.0	24.0	28.0	1.0	3.0	26.0	29	2.0	27.0	0.06896551724137931			26.0	3
428	5353	Hispania	0.0	136.0	740.0	40.0	0.0	79.0	4	995	65.0	369.0	308.0	77.0	176.0		1.0	0.4650516613763974	0.6520971941159416	10.0	0.0	3.0	7.0	1.0	9.0	1.0	9.0	1.0	9	1.0	9.0	8.0	2.0	1.0	9.0	10	1.0	9.0	0.1			9.0	1
429	41349	Hobo	0.0	0.0	911.0	86.0	0.0	523.0	3	1520	134.0	723.0	462.0	115.0	86.0		1.0	0.23870600794560232	0.5275757588128382	8.0	0.0	0.0	8.0	0.0	8.0	0.0	8.0	0.0	8	1.0	7.0	8.0	0.0	7.0	1.0	8	3.0	5.0	0.375			7.0	1
430	73349	Honda	227.0	194.0	2423.0	113.0	484.0	1108.0	6	4549	475.0	1762.0	1395.0	496.0	421.0		1.0	0.13671962396407036	0.3197449891169028	14.0	2.0	7.0	9.0	10.0	6.0	2.0	14.0	4.0	12	16.0	0.0	15.0	1.0	5.0	11.0	16	15.0	1.0	0.9375			4.0	6
431	73001	Ibagué	16215.0	3322.0	48459.0	1991.0	23759.0	15785.0	6	109531	11327.0	42619.0	35377.0	13048.0	7160.0	0.0017529283947010435	0.9982470716052989	0.20052781807046657	0.4189123635779382	359.0	14.0	232.0	141.0	233.0	140.0	87.0	286.0	157.0	216	287.0	86.0	364.0	9.0	66.0	307.0	373	265.0	108.0	0.710455764075067	2.0	0.005361930294906166	157.0	62
432	73352	Icononzo	0.0	229.0	2255.0	0.0	0.0	0.0	2	2484	174.0	882.0	808.0	391.0	229.0		1.0	0.3771467041261481	0.6261231018236857	36.0	1.0	24.0	13.0	3.0	34.0	2.0	35.0	6.0	31	13.0	24.0	34.0	3.0	4.0	33.0	37	6.0	31.0	0.16216216216216217			29.0	6
433	52352	Iles	0.0	0.0	1186.0	0.0	0.0	146.0	2	1332	86.0	497.0	537.0	212.0	0.0		1.0	0.48450729568227907	0.5305222330638584	20.0	0.0	6.0	14.0	0.0	20.0	4.0	16.0	0.0	20	2.0	18.0	20.0	0.0	4.0	16.0	20	3.0	17.0	0.15			17.0	3
434	52354	Imués	0.0	0.0	1065.0	0.0	0.0	0.0	1	1065	60.0	403.0	408.0	194.0	0.0		1.0	0.4733969084282488	0.734876390742177	22.0	0.0	9.0	13.0	0.0	22.0	2.0	20.0	1.0	21	5.0	17.0	19.0	3.0	3.0	19.0	22	2.0	20.0	0.09090909090909091			14.0	8
435	19355	Inzá	0.0	154.0	6685.0	24.0	70.0	298.0	5	7231	574.0	3265.0	2418.0	676.0	298.0		1.0	0.1653053275063628	0.1799413282366255	69.0	2.0	29.0	42.0	1.0	70.0	9.0	62.0	5.0	66	17.0	54.0	58.0	13.0	16.0	55.0	71	3.0	68.0	0.04225352112676056	31.0	0.43661971830985913	52.0	19
436	94001	Inírida	62.0	438.0	6722.0	274.0	0.0	784.0	5	8280	767.0	4130.0	2177.0	494.0	712.0		1.0	0.11530229265050798	0.2163641575185054	18.0	17.0	12.0	23.0	1.0	34.0	3.0	32.0	2.0	33	8.0	27.0	24.0	11.0	3.0	32.0	35	7.0	28.0	0.2	23.0	0.6571428571428571	24.0	9
437	52356	Ipiales	0.0	901.0	15310.0	177.0	5980.0	3737.0	5	26105	2420.0	10857.0	8557.0	2810.0	1461.0	0.003983911128136373	0.9960160888718637	0.17182538616344326	0.2807189053686749	109.0	6.0	70.0	45.0	44.0	71.0	35.0	80.0	37.0	78	86.0	29.0	104.0	11.0	21.0	94.0	115	49.0	66.0	0.4260869565217391	32.0	0.2782608695652174	25.0	56
438	41359	Isnos	67.0	131.0	5168.0	538.0	0.0	0.0	4	5904	436.0	2531.0	1724.0	544.0	669.0		1.0	0.4294246587203407	0.37333513371283494	63.0	0.0	19.0	44.0	2.0	61.0	9.0	54.0	10.0	53	8.0	55.0	61.0	2.0	5.0	58.0	63	5.0	58.0	0.07936507936507936	1.0	0.015873015873015872	54.0	7
439	27361	Istmina	48.0	185.0	6112.0	635.0	1376.0	1574.0	6	9930	796.0	4227.0	3047.0	1040.0	820.0	0.0075528700906344415	0.9924471299093656	0.1045247168929544	0.11350024837974208	38.0	5.0	12.0	31.0	6.0	37.0	1.0	42.0	4.0	39	14.0	29.0	30.0	13.0	7.0	36.0	43	16.0	27.0	0.37209302325581395	7.0	0.16279069767441862	29.0	11
440	5360	Itagüí	5018.0	1110.0	16876.0	2023.0	12741.0	5433.0	6	43201	4691.0	15417.0	13976.0	4986.0	4131.0	0.004860998587995648	0.9951390014120044	0.13774586369259773	0.09362722052659742	86.0	1.0	63.0	24.0	87.0	0.0	25.0	62.0	38.0	49	86.0	1.0	80.0	7.0	19.0	68.0	87	83.0	4.0	0.9540229885057471	2.0	0.022988505747126436	11.0	26
441	5361	Ituango	0.0	102.0	3386.0	134.0	171.0	1396.0	5	5189	297.0	2415.0	1673.0	568.0	236.0		1.0	0.27438765006164034	0.19007754003868688	103.0	5.0	53.0	55.0	9.0	99.0	29.0	79.0	3.0	105	10.0	98.0	64.0	44.0	18.0	90.0	108	4.0	104.0	0.037037037037037035	5.0	0.046296296296296294	98.0	10
442	15362	Iza	0.0	0.0	0.0	0.0	0.0	349.0	1	349	15.0	174.0	125.0	35.0	0.0		1.0	0.3569223201041384	0.6583104395604396	5.0	0.0	0.0	5.0	0.0	5.0	0.0	5.0	1.0	4	5.0	0.0	5.0	0.0	2.0	3.0	5	2.0	3.0	0.4			4.0	1
443	19364	Jambaló	0.0	48.0	1379.0	0.0	0.0	2711.0	3	4138	312.0	1768.0	1311.0	404.0	343.0		1.0	0.10962575615865015	0.11543783930046467	32.0	3.0	10.0	25.0	0.0	35.0	3.0	32.0	1.0	34	4.0	31.0	35.0	0.0	10.0	25.0	35	2.0	33.0	0.05714285714285714	35.0	1.0	28.0	7
444	76364	Jamundí	2879.0	681.0	13763.0	970.0	6627.0	4443.0	6	29363	2517.0	11071.0	8979.0	2771.0	4025.0	0.04883697169907707	0.9511630283009229	0.10473605740993046	0.3568262123358076	113.0	1.0	57.0	57.0	52.0	62.0	26.0	88.0	31.0	83	79.0	35.0	108.0	6.0	17.0	97.0	114	50.0	64.0	0.43859649122807015	32.0	0.2807017543859649	59.0	16
445	5364	Jardín	0.0	154.0	2416.0	123.0	127.0	0.0	4	2820	185.0	1096.0	971.0	291.0	277.0		1.0	0.4082504278726906	0.6047817847798718	22.0	1.0	5.0	18.0	3.0	20.0	0.0	23.0	0.0	23	7.0	16.0	22.0	1.0	3.0	20.0	23	4.0	19.0	0.17391304347826086	2.0	0.08695652173913043	19.0	4
446	15367	Jenesano	0.0	0.0	1235.0	0.0	0.0	0.0	1	1235	90.0	497.0	450.0	198.0	0.0		1.0	0.33958380173323366	0.6067339549000399	14.0	3.0	0.0	17.0	1.0	16.0	1.0	16.0	2.0	15	2.0	15.0	17.0	0.0	1.0	16.0	17	2.0	15.0	0.11764705882352941			16.0	1
447	5368	Jericó	0.0	141.0	1122.0	15.0	0.0	1542.0	4	2820	176.0	1149.0	947.0	392.0	156.0		1.0	0.44975173047734124	0.8041740376813635	47.0	0.0	11.0	36.0	7.0	40.0	2.0	45.0	3.0	44	9.0	38.0	44.0	3.0	3.0	44.0	47	5.0	42.0	0.10638297872340426			43.0	4
448	15368	Jericó	0.0	141.0	1122.0	15.0	0.0	1542.0	4	2820	176.0	1149.0	947.0	392.0	156.0		1.0	0.44975173047734124	0.8041740376813635	47.0	0.0	11.0	36.0	7.0	40.0	2.0	45.0	3.0	44	9.0	38.0	44.0	3.0	3.0	44.0	47	5.0	42.0	0.10638297872340426			43.0	4
449	25368	Jerusalén	0.0	25.0	378.0	0.0	0.0	47.0	3	450	34.0	198.0	146.0	47.0	25.0		1.0	0.33383868266061495	0.9906407710595991	11.0	0.0	7.0	4.0	0.0	11.0	2.0	9.0	0.0	11	5.0	6.0	11.0	0.0	3.0	8.0	11	2.0	9.0	0.18181818181818182			10.0	1
450	68368	Jesús María	0.0	31.0	425.0	0.0	0.0	137.0	3	593	28.0	214.0	226.0	94.0	31.0	0.05227655986509275	0.9477234401349073	0.38528959024526155	0.32196969696969696	12.0	1.0	3.0	10.0	0.0	13.0	0.0	13.0	0.0	13	1.0	12.0	11.0	2.0	1.0	12.0	13	1.0	12.0	0.07692307692307693			10.0	2
451	68370	Jordán	0.0	10.0	270.0	0.0	0.0	0.0	2	280	25.0	116.0	107.0	22.0	10.0	0.03571428571428571	0.9642857142857143	0.6951015147843175	3.0	7.0	1.0	0.0	8.0	0.0	8.0	0.0	8.0	0.0	8	2.0	6.0	8.0	0.0	0.0	8.0	8	1.0	7.0	0.125			6.0	1
452	8372	Juan de Acosta	0.0	0.0	2581.0	0.0	803.0	437.0	3	3821	418.0	1780.0	1186.0	437.0	0.0		1.0	0.07251184465332454	0.178247362765956	6.0	4.0	3.0	7.0	1.0	9.0	1.0	9.0	1.0	9	7.0	3.0	10.0	0.0	3.0	7.0	10	5.0	5.0	0.5			3.0	4
453	25372	Junín	0.0	31.0	1028.0	0.0	0.0	0.0	2	1059	72.0	455.0	331.0	170.0	31.0		1.0	0.4474594050674913	0.2806925546035869	24.0	1.0	4.0	21.0	0.0	25.0	3.0	22.0	0.0	25	2.0	23.0	19.0	6.0	1.0	24.0	25	2.0	23.0	0.08			22.0	3
454	27372	Juradó	0.0	99.0	1213.0	44.0	0.0	0.0	3	1356	113.0	704.0	297.0	99.0	143.0		1.0	0.054450272301601654	0.6597938144329897	0.0	17.0	0.0	17.0	0.0	17.0	0.0	17.0	0.0	17	0.0	17.0	2.0	15.0	0.0	17.0	17	1.0	16.0	0.058823529411764705	15.0	0.8823529411764706	13.0	4
